"date","route","rides"
2016-08-12,4,4869
2016-08-13,4,3120
2016-08-14,4,2246
2016-08-15,4,5171
2016-08-16,4,5165
2016-08-17,4,5519
2016-08-18,4,5323
2016-08-19,4,5278
2016-08-20,4,3100
2016-08-21,4,2229
2016-08-22,4,5897
2016-08-23,4,6095
2016-08-24,4,6247
2016-08-25,4,6081
2016-08-26,4,5382
2016-08-27,4,3041
2016-08-28,4,2283
2016-08-29,4,5887
2016-08-30,4,6164
2016-08-31,4,6013
2016-09-01,4,6449
2016-09-02,4,5804
2016-09-03,4,3244
2016-09-04,4,2391
2016-09-05,4,1996
2016-09-06,4,6366
2016-09-07,4,6430
2016-09-08,4,6391
2016-09-09,4,5572
2016-09-10,4,3631
2016-09-11,4,2322
2016-09-12,4,5918
2016-09-13,4,6324
2016-09-14,4,5972
2016-09-15,4,6163
2016-09-16,4,5589
2016-09-17,4,3500
2016-09-18,4,2409
2016-09-19,4,5731
2016-09-20,4,6369
2016-09-21,4,6240
2016-09-22,4,6429
2016-09-23,4,5766
2016-09-24,4,3461
2016-09-25,4,2234
2016-09-26,4,6368
2016-09-27,4,6190
2016-09-28,4,6171
2016-09-29,4,6454
2016-09-30,4,5899
2016-10-01,4,3465
2016-10-02,4,2391
2016-10-03,4,6069
2016-10-04,4,6476
2016-10-05,4,6359
2016-10-06,4,6295
2016-10-07,4,6061
2016-10-08,4,3258
2016-10-09,4,2335
2016-10-10,4,5723
2016-10-11,4,6615
2016-10-12,4,6149
2016-10-13,4,6434
2016-10-14,4,5771
2016-10-15,4,3035
2016-10-16,4,1738
2016-10-17,4,5997
2016-10-18,4,6194
2016-10-19,4,6158
2016-10-20,4,5620
2016-10-21,4,5287
2016-10-22,4,3297
2016-10-23,4,2125
2016-10-24,4,5928
2016-10-25,4,6039
2016-10-26,4,6052
2016-10-27,4,6247
2016-10-28,4,5870
2016-10-29,4,3204
2016-10-30,4,1999
2016-10-31,4,6023
2016-11-01,4,6153
2016-11-02,4,6227
2016-11-03,4,6353
2016-11-04,4,5823
2016-11-05,4,3278
2016-11-06,4,2305
2016-11-07,4,5644
2016-11-08,4,6351
2016-11-09,4,6254
2016-11-10,4,6269
2016-11-11,4,5269
2016-11-12,4,3313
2016-11-13,4,2107
2016-11-14,4,6109
2016-11-15,4,6248
2016-11-16,4,6233
2016-11-17,4,6198
2016-11-18,4,5367
2016-11-19,4,2971
2016-11-20,4,2336
2016-11-21,4,6215
2016-11-22,4,5912
2016-11-23,4,5133
2016-11-24,4,1263
2016-11-25,4,2911
2016-11-26,4,2899
2016-11-27,4,1939
2016-11-28,4,6037
2016-11-29,4,6209
2016-11-30,4,6202
2016-12-01,4,6089
2016-12-02,4,5333
2016-12-03,4,3367
2016-12-04,4,1972
2016-12-05,4,6126
2016-12-06,4,5988
2016-12-07,4,5608
2016-12-08,4,5977
2016-12-09,4,5574
2016-12-10,4,2977
2016-12-11,4,2150
2016-12-12,4,5892
2016-12-13,4,5883
2016-12-14,4,5476
2016-12-15,4,5683
2016-12-16,4,5391
2016-12-17,4,2791
2016-12-18,4,1518
2016-12-19,4,4869
2016-12-20,4,5591
2016-12-21,4,5579
2016-12-22,4,5242
2016-12-23,4,4330
2016-12-24,4,2017
2016-12-25,4,702
2016-12-26,4,2154
2016-12-27,4,4477
2016-12-28,4,4637
2016-12-29,4,4570
2016-12-30,4,4370
2016-12-31,4,2712
2017-01-01,4,1867
2017-01-02,4,2682
2017-01-03,4,5447
2017-01-04,4,4708
2017-01-05,4,5006
2017-01-06,4,4880
2017-01-07,4,2602
2017-01-08,4,1816
2017-01-09,4,5962
2017-01-10,4,6231
2017-01-11,4,6259
2017-01-12,4,6192
2017-01-13,4,5232
2017-01-14,4,2833
2017-01-15,4,2001
2017-01-16,4,3915
2017-01-17,4,6506
2017-01-18,4,6583
2017-01-19,4,6409
2017-01-20,4,5605
2017-01-21,4,3342
2017-01-22,4,2160
2017-01-23,4,6170
2017-01-24,4,6301
2017-01-25,4,6331
2017-01-26,4,6402
2017-01-27,4,5680
2017-01-28,4,3183
2017-01-29,4,1923
2017-01-30,4,6088
2017-01-31,4,6005
2017-02-01,4,6517
2017-02-02,4,6172
2017-02-03,4,5421
2017-02-04,4,2942
2017-02-05,4,2052
2017-02-06,4,6126
2017-02-07,4,6400
2017-02-08,4,5858
2017-02-09,4,6237
2017-02-10,4,5647
2017-02-11,4,3380
2017-02-12,4,2187
2017-02-13,4,6295
2017-02-14,4,6485
2017-02-15,4,6224
2017-02-16,4,6163
2017-02-17,4,5562
2017-02-18,4,3087
2017-02-19,4,2320
2017-02-20,4,4133
2017-02-21,4,6120
2017-02-22,4,5491
2017-02-23,4,6211
2017-02-24,4,5426
2017-02-25,4,2951
2017-02-26,4,2154
2017-02-27,4,6001
2017-02-28,4,6316
2017-03-01,4,6322
2017-03-02,4,6182
2017-03-03,4,5774
2017-03-04,4,3005
2017-03-05,4,2189
2017-03-06,4,5167
2017-03-07,4,5618
2017-03-08,4,5528
2017-03-09,4,5800
2017-03-10,4,5357
2017-03-11,4,2986
2017-03-12,4,1870
2017-03-13,4,5972
2017-03-14,4,6126
2017-03-15,4,6341
2017-03-16,4,6317
2017-03-17,4,6253
2017-03-18,4,3091
2017-03-19,4,2145
2017-03-20,4,6154
2017-03-21,4,6085
2017-03-22,4,6158
2017-03-23,4,6112
2017-03-24,4,5439
2017-03-25,4,3225
2017-03-26,4,1922
2017-03-27,4,5812
2017-03-28,4,5910
2017-03-29,4,5783
2017-03-30,4,5984
2017-03-31,4,5364
2017-04-01,4,3241
2017-04-02,4,1936
2017-04-03,4,6019
2017-04-04,4,5699
2017-04-05,4,5631
2017-04-06,4,5925
2017-04-07,4,5320
2017-04-08,4,3094
2017-04-09,4,2089
2017-04-10,4,5728
2017-04-11,4,5989
2017-04-12,4,6039
2017-04-13,4,6146
2017-04-14,4,5402
2017-04-15,4,2962
2017-04-16,4,1760
2017-04-17,4,5665
2017-04-18,4,5916
2017-04-19,4,5848
2017-04-20,4,5991
2017-04-21,4,5700
2017-04-22,4,3287
2017-04-23,4,1993
2017-04-24,4,5358
2017-04-25,4,5939
2017-04-26,4,5630
2017-04-27,4,5999
2017-04-28,4,5501
2017-04-29,4,3157
2017-04-30,4,1962
2017-05-01,4,5428
2017-05-02,4,6062
2017-05-03,4,6181
2017-05-04,4,6094
2017-05-05,4,5435
2017-05-06,4,3219
2017-05-07,4,2216
2017-05-08,4,5376
2017-05-09,4,5726
2017-05-10,4,5690
2017-05-11,4,5533
2017-05-12,4,5210
2017-05-13,4,3151
2017-05-14,4,1986
2017-05-15,4,5222
2017-05-16,4,5293
2017-05-17,4,5222
2017-05-18,4,5708
2017-05-19,4,5517
2017-05-20,4,2462
2017-05-21,4,2048
2017-05-22,4,5324
2017-05-23,4,5227
2017-05-24,4,5530
2017-05-25,4,5385
2017-05-26,4,5235
2017-05-27,4,2989
2017-05-28,4,2165
2017-05-29,4,1837
2017-05-30,4,5264
2017-05-31,4,5423
2017-06-01,4,5521
2017-06-02,4,5359
2017-06-03,4,2895
2017-06-04,4,1836
2017-06-05,4,5166
2017-06-06,4,5680
2017-06-07,4,5579
2017-06-08,4,5464
2017-06-09,4,5205
2017-06-10,4,3196
2017-06-11,4,1879
2017-06-12,4,5320
2017-06-13,4,5571
2017-06-14,4,5384
2017-06-15,4,5745
2017-06-16,4,4961
2017-06-17,4,3058
2017-06-18,4,1981
2017-06-19,4,5346
2017-06-20,4,5441
2017-06-21,4,5767
2017-06-22,4,5039
2017-06-23,4,5139
2017-06-24,4,3654
2017-06-25,4,2769
2017-06-26,4,5026
2017-06-27,4,5220
2017-06-28,4,4775
2017-06-29,4,5077
2017-06-30,4,4399
2017-07-01,4,2636
2017-07-02,4,1860
2017-07-03,4,4376
2017-07-04,4,2145
2017-07-05,4,4907
2017-07-06,4,5450
2017-07-07,4,5291
2017-07-08,4,3169
2017-07-09,4,2053
2017-07-10,4,5505
2017-07-11,4,5462
2017-07-12,4,5625
2017-07-13,4,5603
2017-07-14,4,4953
2017-07-15,4,2935
2017-07-16,4,2179
2017-07-17,4,5287
2017-07-18,4,5317
2017-07-19,4,5223
2017-07-20,4,5745
2017-07-21,4,4872
2017-07-22,4,3629
2017-07-23,4,2056
2017-07-24,4,5041
2017-07-25,4,5157
2017-07-26,4,5217
2017-07-27,4,5486
2017-07-28,4,5047
2017-07-29,4,3182
2017-07-30,4,2178
2017-07-31,4,5258
2017-08-01,4,5326
2017-08-02,4,5386
2017-08-03,4,5235
2017-08-04,4,5090
2017-08-05,4,3113
2017-08-06,4,2065
2017-08-07,4,5155
2017-08-08,4,5135
2017-08-09,4,4875
2017-08-10,4,5048
2017-08-11,4,4847
2017-08-12,4,2923
2017-08-13,4,1816
2017-08-14,4,5010
2017-08-15,4,5182
2017-08-16,4,5312
2017-08-17,4,5381
2017-08-18,4,4965
2017-08-19,4,2762
2017-08-20,4,2050
2017-08-21,4,5100
2017-08-22,4,5803
2017-08-23,4,5797
2017-08-24,4,6027
2017-08-25,4,5264
2017-08-26,4,2464
2017-08-27,4,2190
2017-08-28,4,5723
2017-08-29,4,6048
2017-08-30,4,5959
2017-08-31,4,6178
2017-09-01,4,5439
2017-09-02,4,3194
2017-09-03,4,2469
2017-09-04,4,2149
2017-09-05,4,6102
2017-09-06,4,5955
2017-09-07,4,6047
2017-09-08,4,5450
2017-09-09,4,3090
2017-09-10,4,2115
2017-09-11,4,6057
2017-09-12,4,6054
2017-09-13,4,6273
2017-09-14,4,6056
2017-09-15,4,5454
2017-09-16,4,2944
2017-09-17,4,2316
2017-09-18,4,5560
2017-09-19,4,6269
2017-09-20,4,6132
2017-09-21,4,6059
2017-09-22,4,5150
2017-09-23,4,3213
2017-09-24,4,2079
2017-09-25,4,5811
2017-09-26,4,5877
2017-09-27,4,5949
2017-09-28,4,6014
2017-09-29,4,5425
2017-09-30,4,3036
2017-10-01,4,2176
2017-10-02,4,5620
2017-10-03,4,6072
2017-10-04,4,6012
2017-10-05,4,6108
2017-10-06,4,5177
2017-10-07,4,2884
2017-10-08,4,2190
2017-10-09,4,5433
2017-10-10,4,6073
2017-10-11,4,5899
2017-10-12,4,5965
2017-10-13,4,5436
2017-10-14,4,2783
2017-10-15,4,2256
2017-10-16,4,5858
2017-10-17,4,6052
2017-10-18,4,6014
2017-10-19,4,5434
2017-10-20,4,5096
2017-10-21,4,2539
2017-10-22,4,2126
2017-10-23,4,5629
2017-10-24,4,5689
2017-10-25,4,6021
2017-10-26,4,5993
2017-10-27,4,5172
2017-10-28,4,2729
2017-10-29,4,1925
2017-10-30,4,6033
2017-10-31,4,6014
2017-11-01,4,5965
2017-11-02,4,5730
2017-11-03,4,5463
2017-11-04,4,2799
2017-11-05,4,2104
2017-11-06,4,5770
2017-11-07,4,6238
2017-11-08,4,5821
2017-11-09,4,5640
2017-11-10,4,4720
2017-11-11,4,2753
2017-11-12,4,1941
2017-11-13,4,5854
2017-11-14,4,6028
2017-11-15,4,6022
2017-11-16,4,5997
2017-11-17,4,5266
2017-11-18,4,3052
2017-11-19,4,2181
2017-11-20,4,5677
2017-11-21,4,5734
2017-11-22,4,5056
2017-11-23,4,1085
2017-11-24,4,2769
2017-11-25,4,2531
2017-11-26,4,1948
2017-11-27,4,5676
2017-11-28,4,5975
2017-11-29,4,5661
2017-11-30,4,5848
2017-12-01,4,5738
2017-12-02,4,3477
2017-12-03,4,2075
2017-12-04,4,5932
2017-12-05,4,5806
2017-12-06,4,6164
2017-12-07,4,6050
2017-12-08,4,5291
2017-12-09,4,3142
2017-12-10,4,2113
2017-12-11,4,5569
2017-12-12,4,5844
2017-12-13,4,5620
2017-12-14,4,5690
2017-12-15,4,5237
2017-12-16,4,4942
2017-12-17,4,2104
2017-12-18,4,5606
2017-12-19,4,5453
2017-12-20,4,5523
2017-12-21,4,5206
2017-12-22,4,4497
2017-12-23,4,2556
2017-12-24,4,1322
2017-12-25,4,528
2017-12-26,4,2736
2017-12-27,4,3774
2017-12-28,4,3970
2017-12-29,4,3917
2017-12-30,4,2018
2017-12-31,4,1497
2018-01-01,4,1411
2018-01-02,4,4242
2018-01-03,4,4966
2018-01-04,4,4742
2018-01-05,4,4615
2018-01-06,4,2483
2018-01-07,4,1811
2018-01-08,4,5776
2018-01-09,4,5809
2018-01-10,4,5954
2018-01-11,4,5750
2018-01-12,4,4759
2018-01-13,4,2094
2018-01-14,4,1953
2018-01-15,4,3353
2018-01-16,4,5302
2018-01-17,4,5643
2018-01-18,4,5742
2018-01-19,4,5301
2018-01-20,4,2796
2018-01-21,4,1963
2018-01-22,4,4578
2018-01-23,4,5397
2018-01-24,4,5796
2018-01-25,4,5803
2018-01-26,4,5367
2018-01-27,4,3263
2018-01-28,4,2543
2018-01-29,4,5897
2018-01-30,4,5650
2018-01-31,4,6146
2018-02-01,4,5655
2018-02-02,4,5223
2018-02-03,4,3893
2018-02-04,4,2361
2018-02-05,4,5359
2018-02-06,4,5645
2018-02-07,4,5949
2018-02-08,4,5805
2018-02-09,4,5280
2018-02-10,4,2609
2018-02-11,4,1941
2018-02-12,4,5443
2018-02-13,4,6182
2018-02-14,4,5965
2018-02-15,4,5943
2018-02-16,4,5009
2018-02-17,4,2811
2018-02-18,4,1890
2018-02-19,4,3838
2018-02-20,4,6010
2018-02-21,4,5716
2018-02-22,4,5892
2018-02-23,4,5408
2018-02-24,4,2721
2018-02-25,4,2039
2018-02-26,4,5683
2018-02-27,4,5999
2018-02-28,4,5936
2018-03-01,4,6050
2018-03-02,4,5292
2018-03-03,4,2990
2018-03-04,4,1921
2018-03-05,4,4294
2018-03-06,4,5132
2018-03-07,4,5798
2018-03-08,4,5525
2018-03-09,4,5262
2018-03-10,4,2900
2018-03-11,4,1916
2018-03-12,4,5125
2018-03-13,4,5660
2018-03-14,4,6111
2018-03-15,4,5995
2018-03-16,4,5310
2018-03-17,4,3852
2018-03-18,4,2005
2018-03-19,4,5537
2018-03-20,4,5901
2018-03-21,4,5611
2018-03-22,4,6016
2018-03-23,4,5101
2018-03-24,4,3087
2018-03-25,4,1934
2018-03-26,4,5170
2018-03-27,4,5853
2018-03-28,4,6068
2018-03-29,4,5126
2018-03-30,4,4727
2018-03-31,4,2550
2018-04-01,4,1698
2018-04-02,4,5298
2018-04-03,4,5570
2018-04-04,4,5862
2018-04-05,4,5750
2018-04-06,4,4825
2018-04-07,4,2972
2018-04-08,4,1930
2018-04-09,4,5908
2018-04-10,4,5881
2018-04-11,4,5806
2018-04-12,4,5843
2018-04-13,4,5023
2018-04-14,4,2455
2018-04-15,4,1740
2018-04-16,4,5593
2018-04-17,4,6115
2018-04-18,4,5900
2018-04-19,4,5822
2018-04-20,4,5378
2018-04-21,4,3199
2018-04-22,4,2191
2018-04-23,4,5485
2018-04-24,4,5749
2018-04-25,4,5666
2018-04-26,4,5387
2018-04-27,4,5413
2018-04-28,4,3367
2018-04-29,4,2259
2018-04-30,4,5526
2018-05-01,4,5792
2018-05-02,4,5801
2018-05-03,4,5553
2018-05-04,4,5464
2018-05-05,4,2648
2018-05-06,4,1899
2018-05-07,4,5137
2018-05-08,4,5510
2018-05-09,4,5446
2018-05-10,4,5663
2018-05-11,4,4891
2018-05-12,4,3007
2018-05-13,4,2001
2018-05-14,4,4831
2018-05-15,4,5436
2018-05-16,4,5351
2018-05-17,4,5170
2018-05-18,4,4918
2018-05-19,4,2609
2018-05-20,4,2092
2018-05-21,4,5020
2018-05-22,4,5072
2018-05-23,4,5092
2018-05-24,4,4967
2018-05-25,4,4627
2018-05-26,4,2776
2018-05-27,4,1965
2018-05-28,4,1821
2018-05-29,4,4879
2018-05-30,4,5338
2018-05-31,4,5319
2018-06-01,4,5309
2018-06-02,4,2697
2018-06-03,4,2117
2018-06-04,4,5282
2018-06-05,4,5426
2018-06-06,4,5475
2018-06-07,4,4866
2018-06-08,4,4833
2018-06-09,4,2499
2018-06-10,4,2053
2018-06-11,4,4548
2018-06-12,4,5223
2018-06-13,4,5291
2018-06-14,4,4860
2018-06-15,4,4709
2018-06-16,4,3124
2018-06-17,4,1818
2018-06-18,4,4736
2018-06-19,4,5046
2018-06-20,4,5358
2018-06-21,4,5170
2018-06-22,4,4803
2018-06-23,4,4508
2018-06-24,4,2798
2018-06-25,4,5016
2018-06-26,4,5027
2018-06-27,4,5241
2018-06-28,4,5083
2018-06-29,4,4614
2018-06-30,4,3005
2018-07-01,4,1900
2018-07-02,4,4460
2018-07-03,4,4742
2018-07-04,4,1686
2018-07-05,4,4151
2018-07-06,4,4452
2018-07-07,4,3111
2018-07-08,4,2078
2018-07-09,4,4921
2018-07-10,4,5080
2018-07-11,4,5088
2018-07-12,4,5167
2018-07-13,4,4698
2018-07-14,4,2758
2018-07-15,4,2048
2018-07-16,4,5010
2018-07-17,4,4843
2018-07-18,4,5048
2018-07-19,4,4895
2018-07-20,4,4614
2018-07-21,4,3096
2018-07-22,4,2208
2018-07-23,4,4851
2018-07-24,4,5077
2018-07-25,4,5030
2018-07-26,4,5143
2018-07-27,4,4447
2018-07-28,4,2777
2018-07-29,4,2036
2018-07-30,4,4928
2018-07-31,4,5093
2018-08-01,4,4925
2018-08-02,4,5176
2018-08-03,4,4725
2018-08-04,4,2737
2018-08-05,4,2170
2018-08-06,4,4741
2018-08-07,4,4962
2018-08-08,4,4995
2018-08-09,4,4960
2018-08-10,4,4428
2018-08-11,4,3030
2018-08-12,4,2077
2018-08-13,4,4648
2018-08-14,4,5081
2018-08-15,4,5251
2018-08-16,4,5033
2018-08-17,4,4672
2018-08-18,4,2893
2018-08-19,4,1970
2018-08-20,4,4423
2018-08-21,4,4922
2018-08-22,4,4875
2018-08-23,4,5031
2018-08-24,4,4699
2018-08-25,4,3093
2018-08-26,4,1936
2018-08-27,4,5387
2018-08-28,4,5875
2018-08-29,4,5728
2018-08-30,4,5527
2018-08-31,4,4856
2018-09-01,4,3165
2018-09-02,4,1914
2018-09-03,4,1866
2018-09-04,4,5310
2018-09-05,4,5444
2018-09-06,4,5754
2018-09-07,4,5191
2018-09-08,4,3071
2018-09-09,4,2234
2018-09-10,4,5273
2018-09-11,4,5698
2018-09-12,4,5940
2018-09-13,4,5755
2018-09-14,4,4898
2018-09-15,4,2974
2018-09-16,4,1875
2018-09-17,4,5230
2018-09-18,4,5410
2018-09-19,4,5443
2018-09-20,4,5066
2018-09-21,4,4991
2018-09-22,4,2935
2018-09-23,4,1949
2018-09-24,4,5470
2018-09-25,4,5530
2018-09-26,4,5524
2018-09-27,4,5510
2018-09-28,4,5005
2018-09-29,4,2680
2018-09-30,4,1864
2018-10-01,4,5279
2018-10-02,4,5405
2018-10-03,4,5736
2018-10-04,4,5504
2018-10-05,4,4911
2018-10-06,4,2811
2018-10-07,4,1820
2018-10-08,4,4925
2018-10-09,4,5657
2018-10-10,4,5305
2018-10-11,4,5686
2018-10-12,4,4781
2018-10-13,4,2885
2018-10-14,4,1628
2018-10-15,4,5603
2018-10-16,4,5679
2018-10-17,4,6193
2018-10-18,4,4687
2018-10-19,4,4531
2018-10-20,4,2781
2018-10-21,4,1826
2018-10-22,4,5354
2018-10-23,4,5721
2018-10-24,4,5728
2018-10-25,4,5558
2018-10-26,4,4920
2018-10-27,4,2722
2018-10-28,4,1857
2018-10-29,4,5552
2018-10-30,4,5716
2018-10-31,4,5575
2018-11-01,4,5783
2018-11-02,4,4719
2018-11-03,4,2779
2018-11-04,4,1824
2018-11-05,4,5528
2018-11-06,4,5482
2018-11-07,4,5591
2018-11-08,4,5717
2018-11-09,4,5129
2018-11-10,4,2800
2018-11-11,4,1940
2018-11-12,4,4396
2018-11-13,4,5432
2018-11-14,4,5712
2018-11-15,4,5551
2018-11-16,4,5084
2018-11-17,4,2895
2018-11-18,4,1835
2018-11-19,4,5312
2018-11-20,4,5321
2018-11-21,4,4592
2018-11-22,4,1264
2018-11-23,4,2480
2018-11-24,4,2337
2018-11-25,4,1628
2018-11-26,4,5133
2018-11-27,4,5327
2018-11-28,4,5391
2018-11-29,4,5455
2018-11-30,4,4913
2018-12-01,4,2853
2018-12-02,4,1703
2018-12-03,4,5165
2018-12-04,4,5494
2018-12-05,4,5752
2018-12-06,4,5480
2018-12-07,4,4976
2018-12-08,4,2821
2018-12-09,4,1833
2018-12-10,4,5110
2018-12-11,4,5272
2018-12-12,4,5535
2018-12-13,4,5434
2018-12-14,4,4815
2018-12-15,4,2898
2018-12-16,4,1862
2018-12-17,4,5094
2018-12-18,4,5126
2018-12-19,4,5389
2018-12-20,4,4856
2018-12-21,4,4698
2018-12-22,4,2449
2018-12-23,4,1560
2018-12-24,4,2013
2018-12-25,4,726
2018-12-26,4,3299
2018-12-27,4,3482
2018-12-28,4,3563
2018-12-29,4,2304
2018-12-30,4,1550
2018-12-31,4,3251
2019-01-01,4,1267
2019-01-02,4,4025
2019-01-03,4,4738
2019-01-04,4,4513
2019-01-05,4,2664
2019-01-06,4,1674
2019-01-07,4,4918
2019-01-08,4,4676
2019-01-09,4,4716
2019-01-10,4,4761
2019-01-11,4,4654
2019-01-12,4,2377
2019-01-13,4,1684
2019-01-14,4,5398
2019-01-15,4,5446
2019-01-16,4,5463
2019-01-17,4,5458
2019-01-18,4,4601
2019-01-19,4,2255
2019-01-20,4,1544
2019-01-21,4,3077
2019-01-22,4,5271
2019-01-23,4,5495
2019-01-24,4,4801
2019-01-25,4,4082
2019-01-26,4,2166
2019-01-27,4,1469
2019-01-28,4,4470
2019-01-29,4,3059
2019-01-30,4,1522
2019-01-31,4,3444
2019-02-01,4,4804
2019-02-02,4,3056
2019-02-03,4,1722
2019-02-04,4,5119
2019-02-05,4,4783
2019-02-06,4,5609
2019-02-07,4,4803
2019-02-08,4,3993
2019-02-09,4,2328
2019-02-10,4,1624
2019-02-11,4,5192
2019-02-12,4,5059
2019-02-13,4,5690
2019-02-14,4,5301
2019-02-15,4,4473
2019-02-16,4,2476
2019-02-17,4,1679
2019-02-18,4,3581
2019-02-19,4,5163
2019-02-20,4,4319
2019-02-21,4,5588
2019-02-22,4,4941
2019-02-23,4,2766
2019-02-24,4,1655
2019-02-25,4,4842
2019-02-26,4,4767
2019-02-27,4,5033
2019-02-28,4,5282
2019-03-01,4,4839
2019-03-02,4,2826
2019-03-03,4,1520
2019-03-04,4,5009
2019-03-05,4,5421
2019-03-06,4,5380
2019-03-07,4,5202
2019-03-08,4,4768
2019-03-09,4,2537
2019-03-10,4,1593
2019-03-11,4,4639
2019-03-12,4,4650
2019-03-13,4,4777
2019-03-14,4,4738
2019-03-15,4,4692
2019-03-16,4,2636
2019-03-17,4,1789
2019-03-18,4,5262
2019-03-19,4,5431
2019-03-20,4,5208
2019-03-21,4,5442
2019-03-22,4,4714
2019-03-23,4,2802
2019-03-24,4,1763
2019-03-25,4,5126
2019-03-26,4,5183
2019-03-27,4,5502
2019-03-28,4,5597
2019-03-29,4,4755
2019-03-30,4,2687
2019-03-31,4,1866
2019-04-01,4,5226
2019-04-02,4,5343
2019-04-03,4,5422
2019-04-04,4,4994
2019-04-05,4,4861
2019-04-06,4,2961
2019-04-07,4,2052
2019-04-08,4,5467
2019-04-09,4,5551
2019-04-10,4,5161
2019-04-11,4,3822
2019-04-12,4,4821
2019-04-13,4,2644
2019-04-14,4,1963
2019-04-15,4,4947
2019-04-16,4,5132
2019-04-17,4,4555
2019-04-18,4,5282
2019-04-19,4,4323
2019-04-20,4,2492
2019-04-21,4,1376
2019-04-22,4,4582
2019-04-23,4,5166
2019-04-24,4,4993
2019-04-25,4,5136
2019-04-26,4,4613
2019-04-27,4,2530
2019-04-28,4,1845
2019-04-29,4,5196
2019-04-30,4,5152
2008-01-01,5,7360
2008-01-02,5,14763
2008-01-03,5,16319
2008-01-04,5,17763
2008-01-05,5,10738
2008-01-06,5,7693
2008-01-07,5,18015
2008-01-08,5,18029
2008-01-09,5,17418
2008-01-10,5,17382
2008-01-11,5,17728
2008-01-12,5,11469
2008-01-13,5,7625
2008-01-14,5,17324
2008-01-15,5,17172
2008-01-16,5,17162
2008-01-17,5,16318
2008-01-18,5,15307
2008-01-19,5,8366
2008-01-20,5,6166
2008-01-21,5,11693
2008-01-22,5,16302
2008-01-23,5,16125
2008-01-24,5,16175
2008-01-25,5,17086
2008-01-26,5,11729
2008-01-27,5,8052
2008-01-28,5,18358
2008-01-29,5,15085
2008-01-30,5,13467
2008-01-31,5,16087
2008-02-01,5,19576
2008-02-02,5,12758
2008-02-03,5,8153
2008-02-04,5,16915
2008-02-05,5,17712
2008-02-06,5,17697
2008-02-07,5,17561
2008-02-08,5,17659
2008-02-09,5,10161
2008-02-10,5,5682
2008-02-11,5,16024
2008-02-12,5,17086
2008-02-13,5,17718
2008-02-14,5,17522
2008-02-15,5,15889
2008-02-16,5,11580
2008-02-17,5,7868
2008-02-18,5,12649
2008-02-19,5,16494
2008-02-20,5,15381
2008-02-21,5,17037
2008-02-22,5,16709
2008-02-23,5,12028
2008-02-24,5,8184
2008-02-25,5,16983
2008-02-26,5,17433
2008-02-27,5,17703
2008-02-28,5,16873
2008-02-29,5,18241
2008-03-01,5,12969
2008-03-02,5,8280
2008-03-03,5,17780
2008-03-04,5,17432
2008-03-05,5,16964
2008-03-06,5,16956
2008-03-07,5,16968
2008-03-08,5,10721
2008-03-09,5,7101
2008-03-10,5,17557
2008-03-11,5,18140
2008-03-12,5,17803
2008-03-13,5,18108
2008-03-14,5,17507
2008-03-15,5,12431
2008-03-16,5,8568
2008-03-17,5,17808
2008-03-18,5,17335
2008-03-19,5,18448
2008-03-20,5,18519
2008-03-21,5,15673
2008-03-22,5,11718
2008-03-23,5,7078
2008-03-24,5,17950
2008-03-25,5,17778
2008-03-26,5,18582
2008-03-27,5,18011
2008-03-28,5,18317
2008-03-29,5,12079
2008-03-30,5,8791
2008-03-31,5,15497
2008-04-01,5,18834
2008-04-02,5,18485
2008-04-03,5,19054
2008-04-04,5,18944
2008-04-05,5,13106
2008-04-06,5,8325
2008-04-07,5,18736
2008-04-08,5,18276
2008-04-09,5,18572
2008-04-10,5,16740
2008-04-11,5,17617
2008-04-12,5,11610
2008-04-13,5,8728
2008-04-14,5,19221
2008-04-15,5,19577
2008-04-16,5,18701
2008-04-17,5,17867
2008-04-18,5,17829
2008-04-19,5,12523
2008-04-20,5,9071
2008-04-21,5,18062
2008-04-22,5,18724
2008-04-23,5,19198
2008-04-24,5,16228
2008-04-25,5,17595
2008-04-26,5,10946
2008-04-27,5,8068
2008-04-28,5,18495
2008-04-29,5,19895
2008-04-30,5,19786
2008-05-01,5,20353
2008-05-02,5,17581
2008-05-03,5,13941
2008-05-04,5,9758
2008-05-05,5,19763
2008-05-06,5,17638
2008-05-07,5,19826
2008-05-08,5,19099
2008-05-09,5,19634
2008-05-10,5,12173
2008-05-11,5,9172
2008-05-12,5,18933
2008-05-13,5,17902
2008-05-14,5,19425
2008-05-15,5,19189
2008-05-16,5,19728
2008-05-17,5,13166
2008-05-18,5,9198
2008-05-19,5,17896
2008-05-20,5,18825
2008-05-21,5,19045
2008-05-22,5,19031
2008-05-23,5,19340
2008-05-24,5,12881
2008-05-25,5,8511
2008-05-26,5,9659
2008-05-27,5,18486
2008-05-28,5,19236
2008-05-29,5,17987
2008-05-30,5,19953
2008-05-31,5,13687
2008-06-01,5,10376
2008-06-02,5,19349
2008-06-03,5,19604
2008-06-04,5,19402
2008-06-05,5,17867
2008-06-06,5,18983
2008-06-07,5,13472
2008-06-08,5,8648
2008-06-09,5,19679
2008-06-10,5,19408
2008-06-11,5,17375
2008-06-12,5,20083
2008-06-13,5,19440
2008-06-14,5,13044
2008-06-15,5,8901
2008-06-16,5,19019
2008-06-17,5,19210
2008-06-18,5,19173
2008-06-19,5,19186
2008-06-20,5,18905
2008-06-21,5,12913
2008-06-22,5,8918
