Route,year,month,riders,date,RouteClass,dscp,avg_riders,gas_price,remove_seasonality,norm_de_sea,norm_avg_riders,Date,Daily Riders,Daily Riders(removed seasonality)
6,2011,2,225032,2011-02-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,8036.857142857143,3.2225,216.4310344827627,1.2058694213837136,1.574814124851606,"Feb 2011
Gas Price: 3.2225",8037,216
6,2011,3,248316,2011-03-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,8010.193548387097,3.52075,421.3655913978546,1.400803381545508,2.0305067253334266,"Mar 2011
Gas Price: 3.52075",8010,421
6,2011,4,242539,2011-04-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,8084.633333333333,3.777,436.8750000000064,1.4155559468721917,1.917444701927505,"Apr 2011
Gas Price: 3.777",8085,437
6,2011,5,217624,2011-05-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7020.129032258064,3.8584,57.37536656892007,1.054575507368662,1.42983169982286,"May 2011
Gas Price: 3.8584",7020,57
6,2011,6,217397,2011-06-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7246.566666666667,3.63225,411.74545454546023,1.3916526975312322,1.4253890688183344,"Jun 2011
Gas Price: 3.63225",7247,412
6,2011,7,207025,2011-07-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,6678.225806451613,3.6895,159.60117302053368,1.1518127990305187,1.2223980169287347,"Jul 2011
Gas Price: 3.6895",6678,160
6,2011,8,227422,2011-08-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7336.193548387097,3.685,496.3695014662808,1.4721471775228507,1.6215889623001352,"Aug 2011
Gas Price: 3.685",7336,496
6,2011,9,243073,2011-09-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,8102.433333333333,3.68725,204.81515151515575,1.194820381623232,1.927895648872072,"Sep 2011
Gas Price: 3.68725",8102,205
6,2011,10,243700,2011-10-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7861.290322580645,3.4696,-25.00879765395439,0.9762116060904688,1.9401667045541753,"Oct 2011
Gas Price: 3.4696",7861,-25
6,2011,11,233457,2011-11-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7781.9,3.3015,365.2090909090957,1.3473872608390478,1.7397003196230945,"Nov 2011
Gas Price: 3.3015",7782,365
6,2011,12,217810,2011-12-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7026.129032258064,3.191,255.67448680352572,1.2431978333726998,1.4334719172979338,"Dec 2011
Gas Price: 3.191",7026,256
6,2012,1,231253,2012-01-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7459.774193548387,3.2588,417.8494623656025,1.39745883601344,1.6965656996496392,"Jan 2012
Gas Price: 3.2588",7460,418
6,2012,2,231172,2012-02-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7971.448275862069,3.4365,151.02216748768842,1.1436524401923538,1.6949804436524298,"Feb 2012
Gas Price: 3.4365",7971,151
6,2012,3,237864,2012-03-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7673.032258064516,3.66625,84.20430107527409,1.0800952173139782,1.8259499885083113,"Mar 2012
Gas Price: 3.66625",7673,84
6,2012,4,225095,2012-04-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7503.166666666667,3.7172,-144.59166666665988,0.86246425876625,1.5760471017383246,"Apr 2012
Gas Price: 3.7172",7503,-145
6,2012,5,214327,2012-05-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,6913.774193548387,3.6005,-48.979472140757025,0.9534106759994168,1.3653059094179227,"May 2012
Gas Price: 3.6005",6914,-49
6,2012,6,205717,2012-06-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,6857.233333333334,3.5495,22.412121212127204,1.0213184326219569,1.1967990682330545,"Jun 2012
Gas Price: 3.5495",6857,22
6,2012,7,200709,2012-07-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,6474.4838709677415,3.516,-44.14076246333752,0.958013261594014,1.0987871912697769,"Jul 2012
Gas Price: 3.516",6474,-44
6,2012,8,215385,2012-08-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,6947.903225806452,3.71,108.07917888563588,1.1028050255084108,1.3860120926901167,"Aug 2012
Gas Price: 3.71",6948,108
6,2012,9,234756,2012-09-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7825.2,3.847,-72.4181818181778,0.9311157513791868,1.7651231287635294,"Sep 2012
Gas Price: 3.847",7825,-72
6,2012,10,248089,2012-10-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,8002.870967741936,3.6326,116.57184750733632,1.110883260588382,2.026064094328901,"Oct 2012
Gas Price: 3.6326",8003,117
6,2012,11,225827,2012-11-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7527.566666666667,3.2567500000000003,110.87575757576268,1.1054651340190331,1.5903731188982926,"Nov 2012
Gas Price: 3.25675",7528,111
6,2012,12,211458,2012-12-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,6821.225806451613,3.14,50.77126099707402,1.048293675393492,1.3091565334179938,"Dec 2012
Gas Price: 3.14",6821,51
6,2013,1,223039,2013-01-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7194.806451612903,3.0932500000000003,152.88172043011855,1.145421248853299,1.5358089988955734,"Jan 2013
Gas Price: 3.09325",7195,153
6,2013,2,222515,2013-02-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7946.964285714285,3.655,126.5381773399049,1.1203632437195148,1.525553762567946,"Feb 2013
Gas Price: 3.655",7947,127
6,2013,3,234794,2013-03-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7574,3.621,-14.827956989242011,0.9858956321445562,1.7658668291078992,"Mar 2013
Gas Price: 3.621",7574,-15
6,2013,4,236627,2013-04-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7887.566666666667,3.4984,239.80833333333976,1.2281059319626335,1.801740585192901,"Apr 2013
Gas Price: 3.4984",7888,240
6,2013,5,207777,2013-05-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,6702.4838709677415,3.943,-260.26979472140283,0.75243110503534,1.2371154553225816,"May 2013
Gas Price: 3.943",6702,-260
6,2013,6,195352,2013-06-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,6511.733333333334,3.679,-323.0878787878728,0.6926784792157376,0.9939450137753124,"Jun 2013
Gas Price: 3.679",6512,-323
6,2013,7,207343,2013-07-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,6688.4838709677415,3.5124,169.85923753666248,1.1615702804910646,1.2286216145474094,"Jul 2013
Gas Price: 3.5124",6688,170
6,2013,8,219828,2013-08-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7091.225806451613,3.523,251.40175953079688,1.2391336108203783,1.4729663197963152,"Aug 2013
Gas Price: 3.523",7091,251
6,2013,9,252951,2013-09-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,8431.7,3.487,534.0818181818231,1.5080191717579778,2.121218596284862,"Sep 2013
Gas Price: 3.487",8432,534
6,2013,10,270796,2013-10-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,8735.354838709678,3.2555,849.0557184750787,1.8076226678985008,2.470464192213315,"Oct 2013
Gas Price: 3.2555",8735,849
6,2013,11,239238,2013-11-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7974.6,3.0785,557.9090909090964,1.5306836979486822,1.852840627275792,"Nov 2013
Gas Price: 3.0785",7975,558
6,2013,12,218524,2013-12-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7049.1612903225805,3.0528,278.7067448680418,1.2651061408029824,1.4474456553474109,"Dec 2013
Gas Price: 3.0528",7049,279
6,2014,1,216038,2014-01-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,6968.967741935484,3.218,-72.95698924730095,0.9306032372014676,1.398791995976263,"Jan 2014
Gas Price: 3.218",6969,-73
6,2014,2,231525,2014-02-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,8268.75,3.29025,448.3238916256196,1.4264461442973564,1.7018890284303925,"Feb 2014
Gas Price: 3.29025",8269,448
6,2014,3,244818,2014-03-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7897.354838709677,3.5058,308.5268817204351,1.2934710854795022,1.962047151528006,"Mar 2014
Gas Price: 3.5058",7897,309
6,2014,4,241178,2014-04-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,8039.266666666666,3.51675,391.5083333333396,1.3724031271340476,1.8908084869620456,"Apr 2014
Gas Price: 3.51675",8039,392
6,2014,5,222516,2014-05-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7177.935483870968,3.49525,215.18181818182347,1.2046811655604577,1.52557333362964,"May 2014
Gas Price: 3.49525",7178,215
6,2014,6,201826,2014-06-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,6727.533333333334,3.5444,-107.2878787878726,0.8979476599539784,1.1206480671819137,"Jun 2014
Gas Price: 3.5444",6728,-107
6,2014,7,201314,2014-07-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,6494,3.4505,-24.62463343107902,0.976577023492223,1.1106276835946136,"Jul 2014
Gas Price: 3.4505",6494,-25
6,2014,8,212763,2014-08-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,6863.322580645161,3.33725,23.49853372434518,1.022351829314852,1.3346967689285925,"Aug 2014
Gas Price: 3.33725",6863,23
6,2014,9,252411,2014-09-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,8413.7,3.2638000000000003,516.0818181818231,1.4908975533460764,2.110650222970132,"Sep 2014
Gas Price: 3.2638",8414,516
6,2014,10,259924,2014-10-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,8384.645161290322,3.0495,498.3460410557227,1.4740272640020975,2.257687609476742,"Oct 2014
Gas Price: 3.0495",8385,498
6,2014,11,230029,2014-11-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7667.633333333333,2.85825,250.9424242424293,1.2386966906242367,1.6726107201362503,"Nov 2014
Gas Price: 2.85825",7668,251
6,2014,12,225365,2014-12-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7269.8387096774195,2.407,499.3841642228808,1.4750147278205772,1.5813312883956898,"Dec 2014
Gas Price: 2.407",7270,499
6,2015,1,226121,2015-01-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7294.225806451613,1.9565,252.30107526882784,1.2399890408702885,1.5961270110363124,"Jan 2015
Gas Price: 1.9565",7294,252
6,2015,2,227099,2015-02-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,8110.678571428572,2.156,290.25246305419114,1.2760884397515713,1.615267509372991,"Feb 2015
Gas Price: 2.156",8111,290
6,2015,3,239864,2015-03-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7737.548387096775,2.3806,148.7204301075326,1.1414630252419409,1.8650921118962016,"Mar 2015
Gas Price: 2.3806",7738,149
6,2015,4,236886,2015-04-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7896.2,2.30925,248.44166666667297,1.2363179674601938,1.8068094901716327,"Apr 2015
Gas Price: 2.30925",7896,248
6,2015,5,213174,2015-05-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,6876.580645161291,2.541,-86.17302052785362,0.9180321347289468,1.3427404752848038,"May 2015
Gas Price: 2.541",6877,-86
6,2015,6,210516,2015-06-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7017.2,2.6498,182.37878787879345,1.17347888958254,1.2907205933022974,"Jun 2015
Gas Price: 2.6498",7017,182
6,2015,7,205953,2015-07-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,6643.645161290323,2.6855,125.02052785924388,1.1189196539811317,1.2014178387928256,"Jul 2015
Gas Price: 2.6855",6644,125
6,2015,8,220507,2015-08-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7113.129032258064,2.5606,273.3049853372486,1.2599679816119216,1.486255070686504,"Aug 2015
Gas Price: 2.5606",7113,273
6,2015,9,245080,2015-09-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,8169.333333333333,2.286,271.7151515151554,1.258455730054132,1.96717476969182,"Sep 2015
Gas Price: 2.286",8169,272
6,2015,10,247533,2015-10-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7984.935483870968,2.38875,98.63636363636851,1.0938230099844084,2.0151825840270674,"Oct 2015
Gas Price: 2.38875",7985,99
6,2015,11,225365,2015-11-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7512.166666666667,2.1304,95.47575757576304,1.0908166382666291,1.5813312883956898,"Nov 2015
Gas Price: 2.1304",7512,95
6,2015,12,218892,2015-12-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7061.032258064516,1.8845,290.5777126099774,1.2763978174617274,1.4546478060507826,"Dec 2015
Gas Price: 1.8845",7061,291
6,2016,1,221740,2016-01-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7152.903225806452,1.7545,110.97849462366683,1.1055628576040877,1.5103861897551385,"Jan 2016
Gas Price: 1.7545",7153,111
6,2016,2,229255,2016-02-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7905.3448275862065,1.6052,84.9187192118261,1.080774772576233,1.6574627183851367,"Feb 2016
Gas Price: 1.6052",7905,85
6,2016,3,238862,2016-03-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7705.225806451613,1.95075,116.39784946237069,1.110717753470031,1.8454819080788685,"Mar 2016
Gas Price: 1.95075",7705,116
6,2016,4,228575,2016-04-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7619.166666666667,1.9625,-28.591666666659876,0.972803577420726,1.644154396433254,"Apr 2016
Gas Price: 1.9625",7619,-29
6,2016,5,211190,2016-05-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,6812.580645161291,2.1708000000000003,-150.17302052785362,0.8571552692644082,1.3039114888840166,"May 2016
Gas Price: 2.1708",6813,-150
6,2016,6,195132,2016-06-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,6504.4,2.25325,-330.42121212120674,0.6857030050479253,0.9896393802026444,"Jun 2016
Gas Price: 2.25325",6504,-330
6,2016,7,182716,2016-07-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,5894.064516129032,2.1165,-624.5601173020468,0.4059177775701028,0.7466450782106205,"Jul 2016
Gas Price: 2.1165",5894,-625
6,2016,8,196403,2016-08-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,6335.580645161291,2.1438,-504.2434017595251,0.5203631604641221,1.0145141996156486,"Aug 2016
Gas Price: 2.1438",6336,-504
6,2016,9,224357,2016-09-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7478.566666666667,2.1715,-419.051515151511,0.601397770147033,1.5616036582081931,"Sep 2016
Gas Price: 2.1715",7479,-419
6,2016,10,221882,2016-10-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7157.4838709677415,2.1396,-728.8152492668578,0.3067501894043294,1.5131652805156788,"Oct 2016
Gas Price: 2.1396",7157,-729
6,2016,11,210159,2016-11-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7005.3,1.99075,-411.39090909090373,0.6086845464677895,1.283733724277559,"Nov 2016
Gas Price: 1.99075",7005,-411
6,2016,12,195049,2016-12-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,6291.903225806452,2.107,-478.551319648087,0.5448014952485267,0.9880149820820469,"Dec 2016
Gas Price: 2.107",6292,-479
6,2017,1,214484,2017-01-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,6918.8387096774195,2.3032,-123.08602150536537,0.8829204504414411,1.368378566103872,"Jan 2017
Gas Price: 2.3032",6919,-123
6,2017,2,208865,2017-02-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7459.464285714285,2.25975,-360.9618226600951,0.6566527450638506,1.258408770445594,"Feb 2017
Gas Price: 2.25975",7459,-361
6,2017,3,231522,2017-03-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7468.451612903225,2.253,-120.37634408601662,0.8854978983744097,1.7018303152453105,"Mar 2017
Gas Price: 2.253",7468,-120
6,2017,4,211104,2017-04-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7036.8,2.30075,-610.9583333333267,0.4188558083941887,1.3022283775783372,"Apr 2017
Gas Price: 2.30075",7037,-611
6,2017,5,209922,2017-05-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,6771.677419354839,2.2924,-191.07624633430532,0.8182480790380802,1.279095382656094,"May 2017
Gas Price: 2.2924",6772,-191
6,2017,6,196031,2017-06-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,6534.366666666667,2.2595,-300.4545454545396,0.7142073290336654,1.007233764665501,"Jun 2017
Gas Price: 2.2595",6534,-300
6,2017,7,182388,2017-07-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,5883.4838709677415,2.2282,-635.1407624633375,0.3958534570699167,0.7402257699750066,"Jul 2017
Gas Price: 2.2282",5883,-635
6,2017,8,195334,2017-08-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,6301.096774193548,2.299,-538.7272727272675,0.487562067126626,0.9935927346648212,"Aug 2017
Gas Price: 2.299",6301,-539
6,2017,9,217812,2017-09-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7260.4,2.46325,-637.218181818178,0.3938774136546347,1.4335110594213218,"Sep 2017
Gas Price: 2.46325",7260,-637
6,2017,10,224067,2017-10-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7227.967741935484,2.391,-658.3313782991154,0.3737945195656286,1.555928050316949,"Oct 2017
Gas Price: 2.391",7228,-658
6,2017,11,210242,2017-11-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7008.066666666667,2.49375,-408.6242424242373,0.6113162026311,1.2853581223981565,"Nov 2017
Gas Price: 2.49375",7008,-409
6,2017,12,191448,2017-12-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,6175.741935483871,2.3979999999999997,-594.7126099706675,0.4343087570742311,0.9175395889221502,"Dec 2017
Gas Price: 2.398",6176,-595
6,2018,1,201976,2018-01-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,6515.354838709677,2.4696,-526.5698924731078,0.4991261796599654,1.1235837264360051,"Jan 2018
Gas Price: 2.4696",6515,-527
6,2018,2,201977,2018-02-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7213.464285714285,2.53925,-606.9618226600951,0.42265729343453107,1.1236032974976993,"Feb 2018
Gas Price: 2.53925",7213,-607
6,2018,3,217868,2018-03-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,7028,2.48475,-560.827956989242,0.46653987365021254,1.434607038876183,"Mar 2018
Gas Price: 2.48475",7028,-561
6,2018,4,208418,2018-04-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,6947.266666666666,2.5234,-700.4916666666604,0.33369161014536,1.2496605058684005,"Apr 2018
Gas Price: 2.5234",6947,-700
6,2018,5,205400,2018-05-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,6625.806451612903,2.74625,-336.9472140762409,0.6794954653129576,1.1905950416760738,"May 2018
Gas Price: 2.74625",6626,-337
6,2018,6,185763,2018-06-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,6192.1,2.78375,-642.721212121206,0.388642925601436,0.8062781031920717,"Jun 2018
Gas Price: 2.78375",6192,-643
6,2018,7,179019,2018-07-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,5774.806451612903,2.7542,-743.8181818181756,0.292479384615265,0.6742908631281053,"Jul 2018
Gas Price: 2.7542",5775,-744
6,2018,8,182536,2018-08-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,5888.258064516129,2.75,-951.565982404687,0.09486946419559604,0.7431222871057105,"Aug 2018
Gas Price: 2.75",5888,-952
6,2018,9,192092,2018-09-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,6403.066666666667,2.738,-1494.551515151511,-0.42161892996407824,0.9301433526530508,"Sep 2018
Gas Price: 2.738",6403,-1495
6,2018,10,208903,2018-10-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,6738.806451612903,2.7838,-1147.492668621696,-0.09149620014418058,1.259152470789964,"Oct 2018
Gas Price: 2.7838",6739,-1147
6,2018,11,187268,2018-11-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,6242.266666666666,2.5455,-1174.4242424242375,-0.11711354069301816,0.8357325510414592,"Nov 2018
Gas Price: 2.5455",6242,-1174
6,2018,12,177451,2018-12-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,5724.225806451613,2.2134,-1046.228739002926,0.00482615329038738,0.6436034383919991,"Dec 2018
Gas Price: 2.2134",5724,-1046
6,2019,1,168586,2019-01-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,5438.258064516129,2.0355,-1603.666666666656,-0.5254093736973628,0.4701059764751747,"Jan 2019
Gas Price: 2.0355",5438,-1604
6,2019,2,175296,2019-02-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,6260.571428571428,2.14425,-1559.854679802952,-0.48373536697805286,0.6014278004415472,"Feb 2019
Gas Price: 2.14425",6261,-1560
6,2019,3,196104,2019-03-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,6325.935483870968,2.44525,-1262.8924731182742,-0.20126461222187175,1.0086624521691592,"Mar 2019
Gas Price: 2.44525",6326,-1263
6,2019,4,190196,2019-04-01,CoreLoc,U of M - Hennepin - Xerxes - France - Southdale,6339.866666666667,2.6806,-1307.89166666666,-0.24406789115402505,0.8930366196813309,"Apr 2019
Gas Price: 2.6806",6340,-1308
7,2014,1,53334,2014-01-01,CoreLoc,Plymouth-27Av-Minnehaha-46St Sta-34Av S-66st/Cedar,1720.451612903226,3.218,141.17741935483855,1.3250680094230882,1.7732846863094447,"Jan 2014
Gas Price: 3.218",1720,141
7,2014,2,55449,2014-02-01,CoreLoc,Plymouth-27Av-Minnehaha-46St Sta-34Av S-66st/Cedar,1980.321428571429,3.29025,249.6188423645317,1.574759763797544,1.896219993687712,"Feb 2014
Gas Price: 3.29025",1980,250
7,2014,3,60738,2014-03-01,CoreLoc,Plymouth-27Av-Minnehaha-46St Sta-34Av S-66st/Cedar,1959.2903225806451,3.5058,251.25806451612857,1.5785341540949225,2.203645450294642,"Mar 2014
Gas Price: 3.5058",1959,251
7,2014,4,60748,2014-04-01,CoreLoc,Plymouth-27Av-Minnehaha-46St Sta-34Av S-66st/Cedar,2024.9333333333336,3.51675,351.65833333333285,1.809710752159242,2.20422670470305,"Apr 2014
Gas Price: 3.51675",2025,352
