Route,year,month,riders,date,wd,wd2,RouteClass,RRoute,dscp,NumOfWdays,avg_riders,gas_price,n
17,2008,11,161529,2008-11-01,NA,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,5384.3,1.93225,136
17,2008,12,167890,2008-12-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5415.806451612903,1.6523999999999999,136
17,2009,1,170957,2009-01-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5514.741935483871,1.7930000000000001,136
17,2009,2,165096,2009-02-01,NA,28,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,28,5896.285714285715,1.89325,136
17,2009,3,177496,2009-03-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5725.677419354839,1.9196,136
17,2009,4,169410,2009-04-01,NA,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,5647,1.994,136
17,2009,5,165621,2009-05-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5342.612903225807,2.2495,136
17,2009,6,165548,2009-06-01,NA,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,5518.266666666666,2.5704,136
17,2009,7,164873,2009-07-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5318.4838709677415,2.39275,136
17,2009,8,163261,2009-08-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5266.4838709677415,2.5168,136
17,2009,9,166758,2009-09-01,NA,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,5558.6,2.425,136
17,2009,10,173530,2009-10-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5597.741935483871,2.4875,136
17,2009,11,157763,2009-11-01,NA,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,5258.766666666666,2.601,136
17,2009,12,163285,2009-12-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5267.258064516129,2.51225,136
17,2010,1,161077,2010-01-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5196.032258064516,2.68625,136
17,2010,2,161972,2010-02-01,NA,28,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,28,5784.714285714285,2.60175,136
17,2010,3,178489,2010-03-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5757.709677419355,2.7596,136
17,2010,4,167051,2010-04-01,NA,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,5568.366666666667,2.7969999999999997,136
17,2010,5,160260,2010-05-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5169.677419354839,2.7508,136
17,2010,6,158997,2010-06-01,NA,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,5299.9,2.673,136
17,2010,7,164064,2010-07-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5292.387096774193,2.685,136
17,2010,8,166824,2010-08-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5381.419354838709,2.6814,136
17,2010,9,163935,2010-09-01,NA,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,5464.5,2.74925,136
17,2010,10,171180,2010-10-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5521.935483870968,2.8445,136
17,2010,11,162652,2010-11-01,NA,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,5421.733333333334,2.8066,136
17,2010,12,165653,2010-12-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5343.645161290323,2.9617500000000003,136
17,2011,1,167700,2011-01-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5409.677419354839,3.1052,136
17,2011,2,165902,2011-02-01,NA,28,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,28,5925.071428571428,3.2225,136
17,2011,3,188917,2011-03-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,6094.096774193548,3.52075,136
17,2011,4,161572,2011-04-01,NA,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,5385.733333333334,3.777,136
17,2011,5,166046,2011-05-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5356.322580645161,3.8584,136
17,2011,6,167553,2011-06-01,NA,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,5585.1,3.63225,136
17,2011,7,165505,2011-07-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5338.870967741936,3.6895000000000002,136
17,2011,8,175554,2011-08-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5663.032258064516,3.685,136
17,2011,9,168991,2011-09-01,NA,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,5633.033333333334,3.6872499999999997,136
17,2011,10,174611,2011-10-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5632.612903225807,3.4696,136
17,2011,11,166862,2011-11-01,NA,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,5562.066666666667,3.3015,136
17,2011,12,171651,2011-12-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5537.129032258064,3.191,136
17,2012,1,172418,2012-01-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5561.870967741936,3.2588,136
17,2012,2,173164,2012-02-01,NA,29,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,29,5971.172413793103,3.4365,136
17,2012,3,184492,2012-03-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5951.354838709677,3.66625,136
17,2012,4,171220,2012-04-01,NA,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,5707.333333333333,3.7172,136
17,2012,5,173720,2012-05-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5603.870967741936,3.6005,136
17,2012,6,167387,2012-06-01,NA,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,5579.566666666667,3.5495,136
17,2012,7,168648,2012-07-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5440.258064516129,3.516,136
17,2012,8,175507,2012-08-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5661.5161290322585,3.71,136
17,2012,9,167966,2012-09-01,NA,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,5598.866666666667,3.847,136
17,2012,10,183215,2012-10-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5910.1612903225805,3.6326,136
17,2012,11,168264,2012-11-01,NA,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,5608.8,3.2567500000000003,136
17,2012,12,164566,2012-12-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5308.580645161291,3.14,136
17,2013,1,171959,2013-01-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5547.064516129032,3.0932500000000003,136
17,2013,2,166512,2013-02-01,NA,28,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,28,5946.857142857143,3.655,136
17,2013,3,185758,2013-03-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5992.193548387097,3.621,136
17,2013,4,179459,2013-04-01,NA,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,5981.966666666666,3.4984,136
17,2013,5,169128,2013-05-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5455.741935483871,3.943,136
17,2013,6,166044,2013-06-01,NA,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,5534.8,3.679,136
17,2013,7,176608,2013-07-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5697.032258064516,3.5124,136
17,2013,8,178928,2013-08-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5771.870967741936,3.523,136
17,2013,9,172357,2013-09-01,NA,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,5745.233333333334,3.487,136
17,2013,10,184821,2013-10-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5961.967741935484,3.2555,136
17,2013,11,166660,2013-11-01,NA,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,5555.333333333333,3.0785,136
17,2013,12,167205,2013-12-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5393.709677419355,3.0528,136
17,2014,1,168253,2014-01-01,22,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5427.5161290322585,3.218,136
17,2014,2,167251,2014-02-01,20,28,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,28,5973.25,3.29025,136
17,2014,3,186331,2014-03-01,21,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,6010.677419354839,3.5058,136
17,2014,4,183859,2014-04-01,22,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,6128.633333333333,3.51675,136
17,2014,5,185010,2014-05-01,21,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5968.064516129032,3.49525,136
17,2014,6,173768,2014-06-01,21,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,5792.266666666666,3.5444,136
17,2014,7,172154,2014-07-01,22,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5553.354838709677,3.4505,136
17,2014,8,169350,2014-08-01,21,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5462.903225806452,3.33725,136
17,2014,9,175169,2014-09-01,21,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,5838.966666666666,3.2638000000000003,136
17,2014,10,184703,2014-10-01,23,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5958.1612903225805,3.0495,136
17,2014,11,169977,2014-11-01,18,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,5665.9,2.85825,136
17,2014,12,172764,2014-12-01,20,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5573.032258064516,2.407,136
17,2015,1,170517,2015-01-01,21,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5500.548387096775,1.9565000000000001,136
17,2015,2,161439,2015-02-01,20,28,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,28,5765.678571428572,2.156,136
17,2015,3,177505,2015-03-01,22,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5725.967741935484,2.3806,136
17,2015,4,171799,2015-04-01,22,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,5726.633333333333,2.30925,136
17,2015,5,168573,2015-05-01,20,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,5437.8387096774195,2.541,136
17,2015,6,171299,2015-06-01,22,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,5709.966666666666,2.6498,136
17,2015,7,147857,2015-07-01,22,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,4769.580645161291,2.6855,136
17,2015,8,145618,2015-08-01,21,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,4697.354838709677,2.5606,136
17,2015,9,147328,2015-09-01,21,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,4910.933333333333,2.286,136
17,2015,10,152374,2015-10-01,22,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,4915.290322580645,2.38875,136
17,2015,11,135042,2015-11-01,19,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,4501.4,2.1304,136
17,2015,12,134800,2015-12-01,21,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,4348.387096774193,1.8845,136
17,2016,1,131160,2016-01-01,20,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,4230.967741935484,1.7545,136
17,2016,2,134705,2016-02-01,21,29,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,29,4645,1.6052,136
17,2016,3,142293,2016-03-01,23,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,4590.096774193548,1.95075,136
17,2016,4,135570,2016-04-01,21,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,4519,1.9625,136
17,2016,5,135040,2016-05-01,21,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,4356.129032258064,2.1708000000000003,136
17,2016,6,135073,2016-06-01,22,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,4502.433333333333,2.25325,136
17,2016,7,130021,2016-07-01,20,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,4194.225806451613,2.1165,136
17,2016,8,136354,2016-08-01,23,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,4398.5161290322585,2.1438,136
17,2016,9,132312,2016-09-01,21,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,4410.4,2.1715,136
17,2016,10,135497,2016-10-01,21,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,4370.870967741936,2.1396,136
17,2016,11,127220,2016-11-01,20,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,4240.666666666667,1.99075,136
17,2016,12,123613,2016-12-01,21,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,3987.516129032258,2.107,136
17,2017,1,128775,2017-01-01,22,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,4154.032258064516,2.3032,136
17,2017,2,123423,2017-02-01,20,28,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,28,4407.964285714285,2.25975,136
17,2017,3,138707,2017-03-01,23,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,4474.419354838709,2.253,136
17,2017,4,126489,2017-04-01,20,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,4216.3,2.30075,136
17,2017,5,129904,2017-05-01,22,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,4190.451612903225,2.2923999999999998,136
17,2017,6,123370,2017-06-01,22,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,4112.333333333333,2.2595,136
17,2017,7,120289,2017-07-01,20,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,3880.2903225806454,2.2282,136
17,2017,8,123386,2017-08-01,23,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,3980.1935483870966,2.299,136
17,2017,9,114182,2017-09-01,NA,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,3806.0666666666666,2.46325,136
17,2017,10,119788,2017-10-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,3864.1290322580644,2.391,136
17,2017,11,111840,2017-11-01,NA,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,3728,2.49375,136
17,2017,12,112267,2017-12-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,3621.516129032258,2.3979999999999997,136
17,2018,1,118900,2018-01-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,3835.483870967742,2.4696000000000002,136
17,2018,2,110840,2018-02-01,NA,28,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,28,3958.5714285714284,2.53925,136
17,2018,3,128762,2018-03-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,4153.612903225807,2.48475,136
17,2018,4,125179,2018-04-01,NA,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,4172.633333333333,2.5234,136
17,2018,5,128541,2018-05-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,4146.4838709677415,2.74625,136
17,2018,6,123081,2018-06-01,NA,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,4102.7,2.78375,136
17,2018,7,123204,2018-07-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,3974.3225806451615,2.7542,136
17,2018,8,125589,2018-08-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,4051.2580645161293,2.75,136
17,2018,9,120134,2018-09-01,NA,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,4004.4666666666667,2.738,136
17,2018,10,134952,2018-10-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,4353.290322580645,2.7838,136
17,2018,11,125025,2018-11-01,NA,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,4167.5,2.5455,136
17,2018,12,118396,2018-12-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,3819.2258064516127,2.2134,136
17,2019,1,116048,2019-01-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,3743.483870967742,2.0355,136
17,2019,2,116710,2019-02-01,NA,28,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,28,4168.214285714285,2.14425,136
17,2019,3,132454,2019-03-01,NA,31,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,31,4272.709677419355,2.44525,136
17,2019,4,123090,2019-04-01,NA,30,CoreLoc,17,Minnetonka Blvd - Uptown - Washington St NE,30,4103,2.6806,136
18,2008,1,294286,2008-01-01,NA,31,CoreLoc,18,Nicollet Av - South Bloomington,31,9493.09677419355,2.9155,136
18,2008,2,295270,2008-02-01,NA,29,CoreLoc,18,Nicollet Av - South Bloomington,29,10181.724137931034,2.94725,136
18,2008,3,317928,2008-03-01,NA,31,CoreLoc,18,Nicollet Av - South Bloomington,31,10255.741935483871,3.067,136
18,2008,4,316555,2008-04-01,NA,30,CoreLoc,18,Nicollet Av - South Bloomington,30,10551.833333333334,3.3272500000000003,136
18,2008,5,306262,2008-05-01,NA,31,CoreLoc,18,Nicollet Av - South Bloomington,31,9879.41935483871,3.644,136
18,2008,6,308735,2008-06-01,NA,30,CoreLoc,18,Nicollet Av - South Bloomington,30,10291.166666666666,3.9021999999999997,136
18,2008,7,325303,2008-07-01,NA,31,CoreLoc,18,Nicollet Av - South Bloomington,31,10493.645161290322,3.861,136
18,2008,8,321865,2008-08-01,NA,31,CoreLoc,18,Nicollet Av - South Bloomington,31,10382.741935483871,3.61525,136
18,2008,9,320495,2008-09-01,NA,30,CoreLoc,18,Nicollet Av - South Bloomington,30,10683.166666666666,3.576,136
18,2008,10,320037,2008-10-01,NA,31,CoreLoc,18,Nicollet Av - South Bloomington,31,10323.774193548386,2.714,136
18,2008,11,281836,2008-11-01,NA,30,CoreLoc,18,Nicollet Av - South Bloomington,30,9394.533333333333,1.93225,136
18,2008,12,278031,2008-12-01,NA,31,CoreLoc,18,Nicollet Av - South Bloomington,31,8968.741935483871,1.6523999999999999,136
18,2009,1,283621,2009-01-01,NA,31,CoreLoc,18,Nicollet Av - South Bloomington,31,9149.064516129032,1.7930000000000001,136
18,2009,2,276457,2009-02-01,NA,28,CoreLoc,18,Nicollet Av - South Bloomington,28,9873.464285714286,1.89325,136
18,2009,3,303478,2009-03-01,NA,31,CoreLoc,18,Nicollet Av - South Bloomington,31,9789.612903225807,1.9196,136
18,2009,4,298354,2009-04-01,NA,30,CoreLoc,18,Nicollet Av - South Bloomington,30,9945.133333333333,1.994,136
18,2009,5,296476,2009-05-01,NA,31,CoreLoc,18,Nicollet Av - South Bloomington,31,9563.741935483871,2.2495,136
18,2009,6,285345,2009-06-01,NA,30,CoreLoc,18,Nicollet Av - South Bloomington,30,9511.5,2.5704,136
18,2009,7,295984,2009-07-01,NA,31,CoreLoc,18,Nicollet Av - South Bloomington,31,9547.870967741936,2.39275,136
18,2009,8,287324,2009-08-01,NA,31,CoreLoc,18,Nicollet Av - South Bloomington,31,9268.516129032258,2.5168,136
18,2009,9,292925,2009-09-01,NA,30,CoreLoc,18,Nicollet Av - South Bloomington,30,9764.166666666666,2.425,136
18,2009,10,304751,2009-10-01,NA,31,CoreLoc,18,Nicollet Av - South Bloomington,31,9830.677419354839,2.4875,136
18,2009,11,278438,2009-11-01,NA,30,CoreLoc,18,Nicollet Av - South Bloomington,30,9281.266666666666,2.601,136
18,2009,12,277605,2009-12-01,NA,31,CoreLoc,18,Nicollet Av - South Bloomington,31,8955,2.51225,136
18,2010,1,271380,2010-01-01,NA,31,CoreLoc,18,Nicollet Av - South Bloomington,31,8754.193548387097,2.68625,136
18,2010,2,273479,2010-02-01,NA,28,CoreLoc,18,Nicollet Av - South Bloomington,28,9767.107142857143,2.60175,136
18,2010,3,308065,2010-03-01,NA,31,CoreLoc,18,Nicollet Av - South Bloomington,31,9937.58064516129,2.7596,136
18,2010,4,300056,2010-04-01,NA,30,CoreLoc,18,Nicollet Av - South Bloomington,30,10001.866666666667,2.7969999999999997,136
18,2010,5,295247,2010-05-01,NA,31,CoreLoc,18,Nicollet Av - South Bloomington,31,9524.09677419355,2.7508,136
18,2010,6,288081,2010-06-01,NA,30,CoreLoc,18,Nicollet Av - South Bloomington,30,9602.7,2.673,136
18,2010,7,306446,2010-07-01,NA,31,CoreLoc,18,Nicollet Av - South Bloomington,31,9885.354838709678,2.685,136
18,2010,8,307093,2010-08-01,NA,31,CoreLoc,18,Nicollet Av - South Bloomington,31,9906.225806451614,2.6814,136
18,2010,9,305843,2010-09-01,NA,30,CoreLoc,18,Nicollet Av - South Bloomington,30,10194.766666666666,2.74925,136
18,2010,10,315821,2010-10-01,NA,31,CoreLoc,18,Nicollet Av - South Bloomington,31,10187.774193548386,2.8445,136
18,2010,11,293761,2010-11-01,NA,30,CoreLoc,18,Nicollet Av - South Bloomington,30,9792.033333333333,2.8066,136
18,2010,12,283823,2010-12-01,NA,31,CoreLoc,18,Nicollet Av - South Bloomington,31,9155.58064516129,2.9617500000000003,136
18,2011,1,291365,2011-01-01,NA,31,CoreLoc,18,Nicollet Av - South Bloomington,31,9398.870967741936,3.1052,136
18,2011,2,282801,2011-02-01,NA,28,CoreLoc,18,Nicollet Av - South Bloomington,28,10100.035714285714,3.2225,136
18,2011,3,326033,2011-03-01,NA,31,CoreLoc,18,Nicollet Av - South Bloomington,31,10517.193548387097,3.52075,136
18,2011,4,293360,2011-04-01,NA,30,CoreLoc,18,Nicollet Av - South Bloomington,30,9778.666666666666,3.777,136
18,2011,5,309077,2011-05-01,NA,31,CoreLoc,18,Nicollet Av - South Bloomington,31,9970.225806451614,3.8584,136
18,2011,6,309279,2011-06-01,NA,30,CoreLoc,18,Nicollet Av - South Bloomington,30,10309.3,3.63225,136
18,2011,7,309854,2011-07-01,NA,31,CoreLoc,18,Nicollet Av - South Bloomington,31,9995.290322580646,3.6895000000000002,136
18,2011,8,322816,2011-08-01,NA,31,CoreLoc,18,Nicollet Av - South Bloomington,31,10413.41935483871,3.685,136
18,2011,9,316017,2011-09-01,NA,30,CoreLoc,18,Nicollet Av - South Bloomington,30,10533.9,3.6872499999999997,136
18,2011,10,325692,2011-10-01,NA,31,CoreLoc,18,Nicollet Av - South Bloomington,31,10506.193548387097,3.4696,136
18,2011,11,305379,2011-11-01,NA,30,CoreLoc,18,Nicollet Av - South Bloomington,30,10179.3,3.3015,136
18,2011,12,304998,2011-12-01,NA,31,CoreLoc,18,Nicollet Av - South Bloomington,31,9838.645161290322,3.191,136
